class,word,count,probability
neg,mission,118,0.000385826436958249
neg,drama,118,0.000385826436958249
pos,wars,133,0.00038376528568872885
neg,involving,117,0.00038255672139080624
neg,alone,117,0.00038255672139080624
neg,ridiculous,117,0.00038255672139080624
neg,paul,117,0.00038255672139080624
neg,children,117,0.00038255672139080624
pos,lines,132,0.00038087983241287375
pos,power,132,0.00038087983241287375
pos,elements,132,0.00038087983241287375
pos,lead,132,0.00038087983241287375
neg,stuff,116,0.0003792870058233634
neg,sequel,116,0.0003792870058233634
neg,mostly,116,0.0003792870058233634
neg,themselves,116,0.0003792870058233634
neg,happen,116,0.0003792870058233634
neg,involved,116,0.0003792870058233634
neg,white,116,0.0003792870058233634
pos,ship,131,0.00037799437913701864
pos,care,131,0.00037799437913701864
pos,york,131,0.00037799437913701864
neg,joe,115,0.0003760172902559206
neg,hours,115,0.0003760172902559206
neg,true,115,0.0003760172902559206
neg,peter,115,0.0003760172902559206
neg,lead,115,0.0003760172902559206
pos,deal,130,0.00037510892586116353
pos,sound,130,0.00037510892586116353
pos,coming,130,0.00037510892586116353
pos,killer,130,0.00037510892586116353
pos,romantic,130,0.00037510892586116353
pos,deep,130,0.00037510892586116353
pos,important,130,0.00037510892586116353
pos,murder,130,0.00037510892586116353
pos,running,130,0.00037510892586116353
neg,project,114,0.00037274757468847784
neg,late,114,0.00037274757468847784
neg,romantic,114,0.00037274757468847784
neg,known,114,0.00037274757468847784
pos,form,129,0.00037222347258530843
pos,hit,129,0.00037222347258530843
neg,middle,113,0.00036947785912103505
neg,manages,113,0.00036947785912103505
neg,cool,113,0.00036947785912103505
pos,feeling,128,0.0003693380193094533
pos,personal,128,0.0003693380193094533
pos,possible,128,0.0003693380193094533
pos,body,128,0.0003693380193094533
pos,brings,128,0.0003693380193094533
pos,perfectly,127,0.0003664525660335982
pos,result,127,0.0003664525660335982
neg,credits,112,0.0003662081435535923
neg,ship,112,0.0003662081435535923
neg,hell,112,0.0003662081435535923
neg,talk,112,0.0003662081435535923
neg,murder,112,0.0003662081435535923
neg,laughs,112,0.0003662081435535923
neg,serious,112,0.0003662081435535923
pos,battle,126,0.0003635671127577431
pos,success,126,0.0003635671127577431
pos,impressive,126,0.0003635671127577431
pos,already,126,0.0003635671127577431
pos,sort,126,0.0003635671127577431
pos,dog,126,0.0003635671127577431
pos,taking,126,0.0003635671127577431
pos,easy,126,0.0003635671127577431
pos,told,126,0.0003635671127577431
neg,police,111,0.0003629384279861495
neg,premise,111,0.0003629384279861495
neg,television,111,0.0003629384279861495
neg,truly,111,0.0003629384279861495
neg,single,111,0.0003629384279861495
neg,terrible,111,0.0003629384279861495
pos,video,125,0.000360681659481888
pos,intelligent,125,0.000360681659481888
pos,meet,125,0.000360681659481888
pos,powerful,125,0.000360681659481888
pos,de,125,0.000360681659481888
pos,brilliant,125,0.000360681659481888
pos,involving,125,0.000360681659481888
pos,easily,125,0.000360681659481888
pos,brother,125,0.000360681659481888
neg,figure,110,0.0003596687124187067
neg,fall,110,0.0003596687124187067
neg,close,110,0.0003596687124187067
pos,parents,124,0.0003577962062060329
pos,feature,124,0.0003577962062060329
pos,ends,124,0.0003577962062060329
pos,involved,124,0.0003577962062060329
pos,viewer,124,0.0003577962062060329
pos,piece,124,0.0003577962062060329
neg,fans,109,0.00035639899685126393
neg,result,109,0.00035639899685126393
neg,piece,109,0.00035639899685126393
neg,supporting,109,0.00035639899685126393
pos,close,123,0.0003549107529301778
pos,score,123,0.0003549107529301778
pos,happy,123,0.0003549107529301778
pos,team,123,0.0003549107529301778
pos,hope,123,0.0003549107529301778
pos,jack,123,0.0003549107529301778
pos,forced,123,0.0003549107529301778
pos,living,123,0.0003549107529301778
pos,women,123,0.0003549107529301778
neg,king,108,0.00035312928128382115
neg,bring,108,0.00035312928128382115
neg,dull,108,0.00035312928128382115
neg,complete,108,0.00035312928128382115
neg,word,108,0.00035312928128382115
pos,level,122,0.0003520252996543227
pos,released,122,0.0003520252996543227
pos,fall,122,0.0003520252996543227
pos,earth,122,0.0003520252996543227
pos,police,122,0.0003520252996543227
neg,perhaps,107,0.0003498595657163783
neg,van,107,0.0003498595657163783
pos,entertainment,121,0.0003491398463784676
pos,political,121,0.0003491398463784676
neg,classic,106,0.00034658985014893553
neg,giving,106,0.00034658985014893553
neg,basically,106,0.00034658985014893553
pos,art,120,0.00034625439310261247
pos,events,120,0.00034625439310261247
pos,leave,120,0.00034625439310261247
pos,bring,120,0.00034625439310261247
pos,solid,120,0.00034625439310261247
pos,kill,120,0.00034625439310261247
pos,feels,119,0.00034336893982675736
pos,similar,119,0.00034336893982675736
pos,ryan,119,0.00034336893982675736
pos,taken,119,0.00034336893982675736
pos,quickly,119,0.00034336893982675736
pos,light,119,0.00034336893982675736
pos,review,119,0.00034336893982675736
neg,awful,105,0.00034332013458149275
neg,dr,105,0.00034332013458149275
neg,robert,105,0.00034332013458149275
neg,villain,105,0.00034332013458149275
neg,four,105,0.00034332013458149275
neg,fine,105,0.00034332013458149275
neg,brother,105,0.00034332013458149275
pos,stop,118,0.00034048348655090226
pos,tv,118,0.00034048348655090226
pos,usually,118,0.00034048348655090226
neg,west,104,0.00034005041901404996
neg,obviously,104,0.00034005041901404996
neg,tells,104,0.00034005041901404996
neg,girlfriend,104,0.00034005041901404996
neg,features,104,0.00034005041901404996
neg,dog,104,0.00034005041901404996
neg,dumb,104,0.00034005041901404996
pos,kevin,117,0.0003375980332750472
pos,hours,117,0.0003375980332750472
pos,number,117,0.0003375980332750472
pos,meets,117,0.0003375980332750472
pos,uses,117,0.0003375980332750472
pos,memorable,117,0.0003375980332750472
pos,expect,117,0.0003375980332750472
neg,scream,103,0.0003367807034466072
neg,crew,103,0.0003367807034466072
neg,straight,103,0.0003367807034466072
neg,potential,103,0.0003367807034466072
neg,jack,103,0.0003367807034466072
neg,chance,103,0.0003367807034466072
neg,went,103,0.0003367807034466072
pos,nature,116,0.0003347125799991921
pos,america,116,0.0003347125799991921
pos,wonder,116,0.0003347125799991921
pos,visual,116,0.0003347125799991921
pos,mostly,116,0.0003347125799991921
pos,chance,116,0.0003347125799991921
pos,somewhat,116,0.0003347125799991921
pos,george,116,0.0003347125799991921
neg,theater,102,0.0003335109878791644
neg,meet,102,0.0003335109878791644
neg,suspense,102,0.0003335109878791644
neg,decent,102,0.0003335109878791644
neg,within,102,0.0003335109878791644
neg,taking,102,0.0003335109878791644
pos,rich,115,0.000331827126723337
pos,dramatic,115,0.000331827126723337
pos,local,115,0.000331827126723337
pos,due,115,0.000331827126723337
neg,wasted,101,0.0003302412723117216
neg,godzilla,101,0.0003302412723117216
neg,elements,101,0.0003302412723117216
neg,words,101,0.0003302412723117216
pos,space,114,0.0003289416734474819
pos,theater,114,0.0003289416734474819
pos,surprise,114,0.0003289416734474819
pos,previous,114,0.0003289416734474819
pos,release,114,0.0003289416734474819
neg,seriously,100,0.00032697155674427884
neg,battle,100,0.00032697155674427884
neg,parts,100,0.00032697155674427884
neg,number,100,0.00032697155674427884
neg,genre,100,0.00032697155674427884
neg,talking,100,0.00032697155674427884
neg,harry,100,0.00032697155674427884
neg,myself,100,0.00032697155674427884
neg,scary,100,0.00032697155674427884
neg,particularly,100,0.00032697155674427884
neg,presence,100,0.00032697155674427884
pos,amazing,113,0.0003260562201716268
pos,sweet,113,0.0003260562201716268
pos,recent,113,0.0003260562201716268
pos,towards,113,0.0003260562201716268
pos,whether,113,0.0003260562201716268
pos,peter,113,0.0003260562201716268
pos,stories,113,0.0003260562201716268
pos,note,113,0.0003260562201716268
neg,novel,99,0.000323701841176836
neg,smith,99,0.000323701841176836
neg,writing,99,0.000323701841176836
pos,truman,112,0.00032317076689577167
pos,features,112,0.00032317076689577167
pos,hero,112,0.00032317076689577167
neg,sound,98,0.0003204321256093932
neg,recent,98,0.0003204321256093932
neg,taken,98,0.0003204321256093932
neg,quality,98,0.0003204321256093932
pos,guys,111,0.00032028531361991656
pos,crime,111,0.00032028531361991656
pos,obvious,111,0.00032028531361991656
pos,saw,111,0.00032028531361991656
pos,age,111,0.00032028531361991656
pos,eventually,111,0.00032028531361991656
pos,computer,111,0.00032028531361991656
pos,laughs,111,0.00032028531361991656
pos,definitely,111,0.00032028531361991656
pos,king,110,0.00031739986034406146
pos,lee,110,0.00031739986034406146
pos,difficult,110,0.00031739986034406146
pos,within,110,0.00031739986034406146
pos,career,110,0.00031739986034406146
pos,words,110,0.00031739986034406146
pos,moving,110,0.00031739986034406146
neg,gone,97,0.00031716241004195044
neg,simple,97,0.00031716241004195044
neg,thinking,97,0.00031716241004195044
neg,living,97,0.00031716241004195044
neg,mars,97,0.00031716241004195044
pos,trek,109,0.00031451440706820635
pos,ways,109,0.00031451440706820635
neg,turned,96,0.00031389269447450765
neg,flick,96,0.00031389269447450765
neg,sets,96,0.00031389269447450765
pos,happens,108,0.00031162895379235124
pos,alone,108,0.00031162895379235124
pos,five,108,0.00031162895379235124
pos,animated,108,0.00031162895379235124
pos,call,108,0.00031162895379235124
neg,feels,95,0.0003106229789070649
neg,shots,95,0.0003106229789070649
neg,came,95,0.0003106229789070649
neg,dark,95,0.0003106229789070649
neg,ago,95,0.0003106229789070649
neg,giant,95,0.0003106229789070649
neg,water,95,0.0003106229789070649
pos,animation,107,0.00030874350051649614
pos,fans,107,0.00030874350051649614
pos,single,107,0.00030874350051649614
pos,lack,107,0.00030874350051649614
neg,call,94,0.0003073532633396221
neg,type,94,0.0003073532633396221
neg,god,94,0.0003073532633396221
neg,apparently,94,0.0003073532633396221
neg,expect,94,0.0003073532633396221
neg,forced,94,0.0003073532633396221
neg,begin,94,0.0003073532633396221
pos,runs,106,0.00030585804724064103
pos,leaving,106,0.00030585804724064103
pos,blood,106,0.00030585804724064103
pos,late,106,0.00030585804724064103
pos,create,106,0.00030585804724064103
pos,god,106,0.00030585804724064103
pos,strange,106,0.00030585804724064103
pos,certain,106,0.00030585804724064103
neg,beautiful,93,0.0003040835477721793
neg,usually,93,0.0003040835477721793
neg,heart,93,0.0003040835477721793
neg,tom,93,0.0003040835477721793
neg,meets,93,0.0003040835477721793
pos,working,105,0.0003029725939647859
pos,using,105,0.0003029725939647859
pos,successful,105,0.0003029725939647859
pos,surprisingly,105,0.0003029725939647859
pos,private,105,0.0003029725939647859
pos,follows,105,0.0003029725939647859
neg,perfect,92,0.00030081383220473653
neg,child,92,0.00030081383220473653
neg,plan,92,0.00030081383220473653
neg,cop,92,0.00030081383220473653
neg,die,92,0.00030081383220473653
neg,brothers,92,0.00030081383220473653
neg,decides,92,0.00030081383220473653
pos,musical,104,0.0003000871406889308
pos,crew,104,0.0003000871406889308
pos,save,104,0.0003000871406889308
pos,means,104,0.0003000871406889308
pos,herself,104,0.0003000871406889308
pos,falls,104,0.0003000871406889308
pos,parts,104,0.0003000871406889308
pos,happen,104,0.0003000871406889308
pos,ago,104,0.0003000871406889308
pos,clear,104,0.0003000871406889308
neg,feeling,91,0.00029754411663729375
neg,de,91,0.00029754411663729375
neg,surprise,91,0.00029754411663729375
neg,throughout,91,0.00029754411663729375
neg,note,91,0.00029754411663729375
neg,power,91,0.00029754411663729375
neg,somehow,91,0.00029754411663729375
neg,emotional,91,0.00029754411663729375
pos,situation,103,0.0002972016874130757
pos,premise,103,0.0002972016874130757
pos,planet,103,0.0002972016874130757
pos,romance,103,0.0002972016874130757
pos,subtle,103,0.0002972016874130757
pos,remember,103,0.0002972016874130757
pos,enjoyable,103,0.0002972016874130757
pos,dream,103,0.0002972016874130757
pos,return,103,0.0002972016874130757
pos,popular,102,0.0002943162341372206
pos,needs,102,0.0002943162341372206
pos,smart,102,0.0002943162341372206
pos,appears,102,0.0002943162341372206
pos,ben,102,0.0002943162341372206
pos,word,102,0.0002943162341372206
pos,view,102,0.0002943162341372206
pos,cinema,102,0.0002943162341372206
pos,ones,102,0.0002943162341372206
neg,huge,90,0.0002942744010698509
neg,absolutely,90,0.0002942744010698509
neg,success,90,0.0002942744010698509
neg,future,90,0.0002942744010698509
neg,read,90,0.0002942744010698509
neg,attention,90,0.0002942744010698509
neg,ten,90,0.0002942744010698509
pos,talk,101,0.0002914307808613655
pos,general,101,0.0002914307808613655
pos,present,101,0.0002914307808613655
pos,interest,101,0.0002914307808613655
neg,experience,89,0.00029100468550240813
neg,runs,89,0.00029100468550240813
neg,party,89,0.00029100468550240813
neg,sexual,89,0.00029100468550240813
neg,leads,89,0.00029100468550240813
neg,studio,89,0.00029100468550240813
neg,feature,89,0.00029100468550240813
neg,leave,89,0.00029100468550240813
neg,move,89,0.00029100468550240813
neg,latest,89,0.00029100468550240813
neg,computer,89,0.00029100468550240813
neg,others,89,0.00029100468550240813
pos,opens,100,0.0002885453275855104
pos,clever,100,0.0002885453275855104
pos,thriller,100,0.0002885453275855104
pos,country,100,0.0002885453275855104
pos,force,100,0.0002885453275855104
neg,saying,88,0.00028773496993496535
neg,working,88,0.00028773496993496535
neg,popular,88,0.00028773496993496535
neg,cut,88,0.00028773496993496535
neg,enjoy,88,0.00028773496993496535
neg,war,88,0.00028773496993496535
neg,chris,88,0.00028773496993496535
neg,extremely,88,0.00028773496993496535
neg,william,88,0.00028773496993496535
neg,silly,88,0.00028773496993496535
pos,company,99,0.0002856598743096553
pos,mystery,99,0.0002856598743096553
pos,leaves,99,0.0002856598743096553
pos,dr,99,0.0002856598743096553
pos,giving,99,0.0002856598743096553
pos,follow,99,0.0002856598743096553
pos,created,99,0.0002856598743096553
pos,prison,99,0.0002856598743096553
pos,familiar,99,0.0002856598743096553
neg,scott,87,0.00028446525436752256
neg,despite,87,0.00028446525436752256
neg,lame,87,0.00028446525436752256
neg,mystery,87,0.00028446525436752256
neg,difficult,87,0.00028446525436752256
neg,anyway,87,0.00028446525436752256
neg,easy,87,0.00028446525436752256
neg,williams,87,0.00028446525436752256
neg,deal,87,0.00028446525436752256
neg,business,87,0.00028446525436752256
neg,pay,87,0.00028446525436752256
neg,fan,87,0.00028446525436752256
pos,turned,98,0.0002827744210338002
pos,learn,98,0.0002827744210338002
pos,realize,98,0.0002827744210338002
pos,married,98,0.0002827744210338002
pos,felt,98,0.0002827744210338002
pos,laugh,98,0.0002827744210338002
pos,subject,98,0.0002827744210338002
